T1,V1,W1
1501691400,231.6411891,234.3580869
1501695000,235.0002662,237.8232797
1501698600,237.3761906,239.830761
1501702200,239.0802611,241.9061758
1501705800,240.9468505,244.0213137
1501709400,240.0307511,242.9452494
1501713000,238.7507756,241.3012266
1501716600,235.2658641,237.4512222
1501720200,232.0388746,232.5584266
1501723800,229.6421592,230.9065731
1501727400,232.5848984,234.8955684
1501731000,225.5589428,236.6864413
1501734600,227.2738088,229.6099524
1501738200,226.6753367,228.8894931
1501741800,233.8880158,235.7252479
1501745400,240.0489017,243.274122
1501749000,236.3330135,238.5821623
1501752600,235.631716,238.3821029
1501756200,236.440751,239.1160562
1501759800,237.7017485,240.3678461
1501763400,235.7321975,238.0296437
1501767000,237.6350763,240.4186839
1501770600,238.4566496,241.7511038
1501774200,238.9649225,241.0198981
1501777800,239.9748532,243.7344205
1501781400,240.9323663,243.8342773
1501785000,236.2524234,238.7985812
1501788600,241.9303625,244.8213668
1501792200,239.4817429,242.3651775
1501795800,240.7688587,243.6398658
1501799400,240.2696943,242.9125704
1501803000,237.7547098,240.3822266
1501806600,234.8359771,235.6970342
1501810200,231.3341867,233.9220138
1501813800,228.9300487,230.4613534
1501817400,227.3702771,229.0210793
1501821000,228.339544,230.0638262
1501824600,225.0133754,226.7320857
1501828200,224.619579,230.6289861
1501831800,234.3189921,235.985283
1501835400,228.6782136,231.4336432
1501839000,227.4471026,229.8309683
1501842600,232.0947739,234.9335252
1501846200,233.0648848,236.1070137
1501849800,233.3889174,235.4755043
1501853400,232.535814,234.9993513
1501857000,237.8272647,241.168242
1501860600,239.6071526,241.7167486
1501864200,240.5430092,242.9436591
1501867800,240.6806667,243.5959452
1501871400,239.6176288,242.0959262
1501875000,236.9023043,240.0682309
1501878600,238.6062785,241.8650104
1501882200,239.994563,243.042729
1501885800,240.4526025,243.5562355
1501889400,238.8368057,241.3517874
1501893000,235.7892836,237.2761494
1501896600,228.391488,229.9762711
1501900200,230.1635939,231.5491481
1501903800,228.2057805,230.4425485
1501907400,226.7914604,229.1076094
1501911000,229.4508792,230.8743743
1501914600,231.7756549,232.9663106
1501918200,236.3267924,238.7708582
1501921800,230.255114,233.5797376
1501925400,233.9167591,236.8222735
1501929000,235.1965474,237.3865179
1501932600,237.660632,240.2108146
1501936200,233.9306034,236.3511809
1501939800,234.7603422,237.9949496
1501943400,237.8835357,240.7257254
1501947000,239.637969,243.0503465
1501950600,238.9326385,241.6051976
1501954200,237.2352896,240.9394666
1501957800,238.7068883,244.1418708
1501961400,240.8215625,243.7169113
1501965000,241.6970812,244.2353726
1501968600,239.333796,241.8992059
1501972200,240.1998653,242.8315461
1501975800,238.7759051,240.9567653
1501979400,235.7453835,239.5960293
1501983000,233.4452002,235.0507576
1501986600,231.1431132,233.660791
1501990200,228.8906955,230.8624871
1501993800,230.4630348,233.5267656
1501997400,229.6146933,233.2140026
1502001000,234.2395475,236.031128
1502004600,238.9217476,240.4410175
1502008200,237.9482985,240.5547908
1502011800,238.4555016,241.0553585
1502015400,239.1850654,241.8042598
1502019000,238.2338476,240.6310094
1502022600,236.3736747,238.5573845
1502026200,235.4631108,237.7679865
1502029800,235.9725924,238.2669741
1502033400,235.6905477,238.2257966
1502037000,237.5827297,239.882241
1502040600,235.9376374,239.0169157
1502044200,239.3110195,242.0000352
1502047800,235.6709095,238.6388706
1502051400,240.8275848,243.5555535
1502055000,241.7891033,244.4539525
1502058600,242.1203643,244.4458468
1502062200,240.7020867,242.8746477
1502065800,237.8465928,239.8207094
1502069400,234.9196505,235.9630793
1502073000,228.7906739,230.7655587
1502076600,228.949904,230.647471
1502080200,229.2311617,231.1700552
1502083800,230.1188837,231.2233029
1502087400,230.9157969,232.2642957
1502091000,235.5710081,237.7806224
1502094600,229.3253521,232.3535998
1502098200,233.6424444,235.7538025
1502101800,235.9224242,238.3635801
1502105400,237.026722,239.6769278
1502109000,236.4427122,238.1642424
1502112600,236.2872841,238.4557925
1502116200,237.6073783,240.7269511
1502119800,238.7626554,241.3290451
1502123400,239.9254893,243.0585218
1502127000,236.5548533,240.0604637
1502130600,240.9932285,243.8739598
1502134200,238.9282577,241.7402722
1502137800,234.086428,237.0599799
1502141400,235.8623068,238.3816601
1502145000,238.5374659,241.0658672
1502148600,236.6885001,238.5827248
1502152200,234.7651629,235.7984838
1502155800,229.3770374,230.9783956
1502159400,226.5316536,231.1804499
1502163000,228.2134514,228.6384097
1502166600,226.332968,229.7357734
1502170200,224.6192718,226.2761307
1502173800,229.5019737,231.5045648
1502177400,234.2072861,235.9556598
1502181000,230.7811032,232.7713806
1502184600,230.1186325,232.2021381
1502188200,231.2760559,232.798114
1502191800,233.9792857,235.7464878
1502195400,230.9426875,236.6924955
1502199000,235.4213056,237.6798716
1502202600,239.3891179,241.8113237
1502206200,238.1223554,240.5939004
1502209800,239.6568346,241.6551387
1502213400,240.0265371,241.8547258
1502217000,235.4212312,237.173482
1502220600,241.023374,242.4337794
1502224200,239.9772606,242.0384249
1502227800,240.9815445,243.1681688
1502231400,240.915257,243.3105946
1502235000,240.0106361,241.5933472
1502238600,237.3630773,237.6624813
1502242200,225.5541997,227.0038923
1502245800,230.6751816,232.1813207
1502249400,226.2126702,230.9189881
1502253000,229.9967711,232.4536408
1502256600,228.2114121,229.9247034
1502260200,232.6051922,233.915057
1502274600,235.9459848,237.7678837
1502278200,236.5046837,238.4812656
1502281800,234.0333827,235.5587197
1502285400,236.3426093,238.3695265
1502289000,238.7835166,241.3231666
1502292600,239.8027253,242.390528
1502296200,240.6998112,242.6386317
1502299800,239.0999503,241.6701443
1502303400,237.778405,239.9125108
1502307000,240.3116744,242.246179
1502310600,241.630448,243.6051081
1502314200,242.1423949,244.3851318
1502317800,237.9233498,242.3711282
1502321400,236.9224395,238.754138
1502325000,231.0927115,233.6363175
1502328600,227.5249166,230.8321266
1502332200,230.8619872,232.4417206
1502335800,229.2327307,231.0380313
1502339400,227.4217471,229.914598
1502343000,225.9916006,228.5195518
1502346600,235.6746896,237.0781756
1502350200,240.3116536,242.1006158
1502353800,234.5623784,236.3036273
1502357400,236.4057742,238.1192205
1502361000,237.6317561,239.3298852
1502364600,240.7045987,242.1683405
1502368200,236.8012832,238.4860782
1502371800,239.0453271,241.0872171
1502375400,238.4832342,242.053569
1502379000,240.3829398,243.027921
1502382600,239.9239533,242.4561246
1502386200,235.3481738,238.7072883
1502389800,240.7310953,243.7816137
1502393400,241.198206,243.8834565
1502397000,240.4878545,243.1157452
1502400600,240.370232,242.4392798
1502404200,240.5361568,242.8179372
1502407800,238.927968,240.5804387
1502411400,232.905281,237.1592684
1502415000,231.1259685,232.9443631
1502418600,228.1549182,231.6704454
1502422200,227.4412842,229.5232248
1502425800,227.1361759,230.002213
1502429400,226.9513305,230.1873709
1502433000,232.523411,233.4665533
1502436600,233.3577422,234.6487525
1502440200,229.1529311,235.5120034
1502443800,231.5964033,235.1947328
1502447400,233.0968465,235.7916616
1502451000,234.8246202,237.2575677
1502454600,236.6983223,239.7933911
1502458200,236.4892511,240.4294122
1502461800,236.5900849,238.8527576
1502465400,235.0758481,237.0881741
1502469000,241.0555214,242.8648533
1502472600,238.7438165,240.7728393
1502476200,235.8918817,237.4021623
1502479800,240.5675044,241.9257155
1502483400,241.9867386,243.515404
1502487000,242.3202305,244.4397696
1502490600,236.1168587,245.9854428
1502494200,240.4482183,241.9390291
1502497800,236.7792284,238.9895147
1502501400,234.0975925,234.5485268
1502505000,233.1000234,233.3658673
1502508600,229.482162,231.3165172
1502512200,225.8991967,228.2111726
1502515800,228.243594,229.5134378
1502519400,232.6628067,233.9876972
1502523000,235.430319,236.3538278
1502526600,231.7484455,234.4697978
1502530200,233.6370978,235.6603387
1502533800,233.8601055,237.3516222
1502537400,235.7020565,237.7339973
1502541000,234.7635042,238.4784941
1502544600,235.1091281,238.4432688
1502548200,237.7726539,240.6135147
1502551800,238.1564506,242.0383939
1502555400,236.8426005,240.0587844
1502559000,236.982248,239.4696025
1502562600,239.1463077,241.4623308
1502566200,240.827299,243.2336606
1502569800,241.434139,244.3659369
1502573400,236.6047883,244.1209768
1502577000,240.5255713,243.3413153
1502580600,239.6764638,241.937985
1502584200,237.4244143,239.3572883
1502587800,233.8174516,234.8668774
1502591400,233.170062,235.0869702
1502595000,228.9641428,230.7380679
1502598600,228.6762605,229.3203848
1502602200,231.2392145,232.0509773
1502605800,232.3230755,235.9014298
1502609400,235.0875673,235.6986698
1502613000,229.4513826,237.1877116
1502616600,235.914322,237.5526483
1502620200,236.9866114,239.044199
1502623800,236.4028984,238.296047
1502627400,234.0870706,236.51984
1502631000,232.9108894,236.1153189
1502634600,236.3474497,239.2148551
1502638200,235.9131609,239.5711697
1502641800,238.2198395,241.8964637
1502645400,237.7885205,242.0360393
1502649000,241.3973503,244.8561859
1502652600,238.1404635,243.2094608
1502656200,238.0301465,241.3820295
1502659800,239.3145882,242.1242467
1502663400,236.0906574,243.0990099
1502667000,229.4458231,241.3889356
1502670600,233.3261213,234.4156323
1502674200,229.1046143,229.9737104
1502677800,231.4669785,232.5617662
1502681400,228.0049724,229.8878097
1502685000,227.8074189,230.5550596
1502688600,231.8789699,234.2827794
1502692200,236.5035538,238.1412536
1502695800,235.9062165,237.6405344
1502699400,236.0340102,238.1764146
1502703000,236.9084101,239.2897921
1502706600,239.0424402,240.914666
1502710200,239.1127262,241.713976
1502713800,232.4174153,234.5115115
1502717400,238.1877046,241.7419867
1502721000,238.8151749,242.1687076
1502724600,238.8277838,241.1504412
1502728200,233.003369,238.7986574
1502731800,237.434474,240.7127067
1502735400,237.9524155,240.4047027
1502739000,240.5629916,243.5182488
1502742600,240.4117637,243.1515645
1502746200,239.7466241,242.2121614
1502749800,238.1075272,243.021089
1502753400,238.3483619,240.5713623
1502757000,237.0767316,238.8587566
1502760600,238.4593058,239.601286
1502764200,236.7533283,238.4744301
1502767800,233.2362989,234.4310155
1502771400,232.1421327,235.2144491
1502775000,226.3473387,233.506274
1502778600,227.9442397,234.7914552
1502782200,233.908543,235.4131835
1502785800,235.0376792,237.8601342
1502789400,234.8063087,237.9040281
1502793000,235.6334802,238.2526556
1502796600,231.8119519,234.6582524
1502800200,231.9265017,237.2014137
1502803800,230.2004938,232.954104
1502807400,229.5494997,233.2843779
1502811000,229.963334,233.8408098
1502814600,231.4906241,234.762411
1502818200,232.8465083,236.3586845
1502821800,236.2601513,239.0989662
1502825400,239.142512,241.9403867
1502829000,240.8156675,243.7640678
1502832600,239.3523402,245.6990963
1502836200,242.2517693,245.1026451
1502839800,240.276166,242.7323064
1502843400,232.845131,233.8097667
1502847000,229.6314935,230.9450862
1502850600,232.7512953,234.0410812
1502854200,229.7922824,231.7424173
1502857800,227.0819136,229.6916389
1502861400,226.3535517,227.6639443
1502865000,232.5159798,234.8715557
1502868600,241.2660159,242.6145278
1502872200,234.6301992,237.0925705
1502875800,235.5890815,238.3058461
1502879400,233.5927719,240.1782422
1502883000,239.6313482,243.5027997
1502886600,240.608305,242.0992665
1502890200,236.3078988,241.4918278
1502893800,239.9442839,242.3610501
1502897400,232.6405686,235.3551917
1502901000,231.2148011,237.3543571
1502904600,233.3025931,236.1264858
1502908200,237.0167419,240.0365391
1502911800,240.0813514,242.9125109
1502915400,241.4103032,244.1438262
1502919000,239.7023551,242.5037723
1502922600,240.1917143,242.9207068
1502926200,238.4620426,240.5855384
1502929800,236.3597414,237.2604114
1502933400,229.7884237,230.9492251
1502937000,236.0633167,238.2872247
1502940600,232.6791835,234.5601304
1502944200,228.2032151,230.5779838
1502947800,231.1719887,233.4973076
1502951400,235.3631302,236.6065477
1502955000,239.0855777,241.3331485
1502958600,232.9422254,238.8176332
1502962200,235.7543151,238.2773582
1502965800,236.2941405,238.4206056
1502969400,239.1990856,241.464158
1502973000,239.214274,241.7793515
1502976600,237.5854096,242.2129218
1502980200,237.581536,240.4918237
1502983800,229.8706422,232.7870069
1502987400,232.0596632,236.7849499
1502991000,236.0236195,240.0727798
1502994600,238.9998818,241.8972075
1502998200,239.3227365,242.9021607
1503001800,241.386467,245.2466063
1503005400,240.6120801,243.6499225
1503009000,239.2817848,242.093878
1503012600,236.1396932,238.3436324
1503016200,231.7106569,232.5655973
1503019800,230.4612268,232.1709475
1503023400,236.8574043,238.665703
1503027000,229.4413647,230.9127235
1503030600,228.3744414,229.5056067
1503034200,230.3184569,232.219098
1503037800,231.6332086,233.1224644
1503041400,235.8491792,237.9006554
1503045000,236.3709624,239.0240495
1503048600,235.1688259,237.508308
1503052200,235.1899188,237.4351954
1503055800,238.6663541,240.8152104
1503059400,238.787511,241.2970033
1503063000,239.9194468,242.4070422
1503066600,240.0229168,241.974087
1503070200,239.025711,243.8694524
1503073800,241.6232909,243.9133799
1503077400,238.0024842,240.7191078
1503081000,231.5043677,233.7251528
1503084600,233.9669271,236.2349406
1503088200,228.0134675,238.71675
1503091800,235.2286326,239.589082
1503095400,236.3870128,238.8539078
1503099000,230.447355,236.8309278
1503102600,231.1119206,233.087383
1503106200,231.3905747,233.7275997
1503109800,235.3113201,239.5370952
1503113400,232.0510214,234.2022578
1503117000,229.9247908,231.0091588
1503120600,225.5534909,231.7768299
1503124200,232.1434264,234.7331481
1503127800,239.5034852,242.0557933
1503131400,236.5208441,239.114697
1503135000,237.715764,239.532542
1503138600,234.1058113,241.8184632
1503142200,236.9487728,239.6938588
1503145800,231.4950871,234.1408452
1503149400,235.2228271,237.8917854
1503153000,239.5547046,242.9004973
1503156600,233.934394,236.825394
1503160200,226.2018069,228.5448106
1503163800,229.970792,232.5829853
1503167400,233.145311,235.6785638
1503171000,234.2424795,236.5998262
1503174600,235.9952005,238.6156986
1503178200,238.2164174,240.7568435
1503181800,238.9529591,241.6566803
1503185400,236.1146045,240.8542733
1503189000,234.8754554,240.5764493
1503192600,235.308689,237.5638996
1503196200,231.2070567,233.7610617
1503199800,229.3794199,231.8574389
1503203400,227.6440867,230.7465127
1503207000,226.3279007,228.9630863
1503210600,228.8536273,229.5305576
1503214200,231.680004,233.5855004
1503217800,230.9343788,232.8793802
1503221400,233.1517308,234.7362596
1503225000,232.2482506,234.9087527
1503228600,231.4725318,234.5620539
