,T1,V1,W1,CNumber,Closeness_Value
3696,1527472800.0,230.24410210000002,231.4961358,4.0,0.09289273559107322
3689,1509949800.0,234.1093971,235.78723749999997,4.0,0.1244340542207436
3686,1510626600.0000002,233.1404936,234.0355368,4.0,0.06309148618012834
3680,1486884600.0,232.8122455,234.645955,4.0,0.12180514808682205
3659,1511634600.0,233.7695396,236.66499320000003,4.0,0.1150625831357936
3649,1487867400.0,239.1257179,242.84554070000002,4.0,0.0681558143659536
3646,1501392600.0,228.7233973,231.510836,4.0,0.09508756446791074
3639,1508686199.9999998,232.89472179999999,234.7874178,4.0,0.10562047832230376
3636,1505730600.0,231.68084119999997,233.69739339999998,4.0,0.11517222250228122
3630,1486967400.0,232.56251039999998,236.38618299999996,4.0,0.09737433653768839
3614,1490193000.0,241.6496471,244.690748,4.0,0.12238720936899875
3720,1510428600.0,232.660907,234.62461729999998,4.0,0.07196068589400943
3821,1488835800.0,240.58901420000004,243.0328957,4.0,0.09340449730555393
3822,1496201400.0,226.0138453,228.2963099,4.0,0.06856247243431704
3824,1511134200.0,232.4507142,234.8567421,4.0,0.06608878060011684
3997,1511076600.0,233.9315437,235.4235396,4.0,0.09430479351026282
3994,1512160200.0,234.3458572,237.1723072,4.0,0.12538396678417416
3983,1484379000.0,230.3397265,232.0234069,4.0,0.06078763246130153
3978,1512595800.0,234.4154733,237.204542,4.0,0.1197186183149338
3969,1527688800.0,230.9830301,232.1612225,4.0,0.06824700272892975
3963,1513924200.0,235.5883493,236.4620787,4.0,0.09349935855554348
3944,1489591800.0,240.03312249999996,243.8895386,4.0,0.11407612582987244
3934,1508563800.0,232.7246084,233.8188157,4.0,0.08332082551393326
3933,1508913000.0,232.68658690000004,234.46089689999997,4.0,0.09118446883910511
3930,1488321000.0,238.1548388,239.84965,4.0,0.10910410555978263
3927,1501129800.0,229.00538560000004,230.82374169999997,4.0,0.08795320040621524
3919,1488295800.0,238.7288842,242.0550517,4.0,0.08632212361041396
3914,1510155000.0,234.1560026,236.04412680000002,4.0,0.12791429780147776
3910,1509197400.0,233.2311444,235.1810884,4.0,0.11095575241371027
3908,1486834200.0,235.4386849,238.4416604,4.0,0.06944546080972312
3903,1489080600.0,241.87615140000003,244.222345,4.0,0.0905266500484178
3894,1501205400.0000002,229.2279163,231.16591500000004,4.0,0.09916002617412777
3887,1512286200.0,235.72065089999998,236.18033480000003,4.0,0.11528197730374448
3873,1507303800.0,232.87949560000004,234.00528449999996,4.0,0.11188630150378984
3870,1513618200.0,232.5928765,235.17477949999997,4.0,0.04660899577832523
3868,1506994200.0,230.5690989,232.52940209999997,4.0,0.05188510013795732
3861,1507908600.0,232.35344429999998,233.9700687,4.0,0.09194715190498645
3841,1512279000.0,233.9298179,235.28879280000004,4.0,0.07395113316251886
3839,1503743400.0,229.91172790000002,233.02100920000004,4.0,0.11007156286164788
3838,1487604600.0,239.4251728,244.3911579,4.0,0.057479985265882785
3832,1484616600.0,229.780363,230.8281723,4.0,0.09970994178068911
3828,1486539000.0,236.23597329999998,237.2578527,4.0,0.08046184551183845
3999,1512685800.0,234.082343,236.1678004,4.0,0.08908698506346972
1896,1509125400.0,233.61863209999999,235.0381917,4.0,0.1140168091998728
5939,1486985400.0,237.5178231,239.8579049,4.0,0.0633868996221794
789,1488393000.0,241.8013481,241.8654065,4.0,0.09771190994327356
1769,1482197400.0,232.98655820000002,233.96478119999998,4.0,0.05149934746625254
1210,1511699400.0,231.7880479,234.4596415,4.0,0.047066110379966365
534,1486366200.0000002,238.0766442,239.92941770000002,4.0,0.04744886181507396
1419,1500175800.0,229.0485063,231.294573,4.0,0.12280748951854344
102,1506259800.0000002,230.85970310000002,233.7306095,4.0,0.09526724579801198
141,1527735600.0,231.4861011,233.4074783,4.0,0.045702434552425404
1775,1509107400.0,233.1938874,234.72952250000003,4.0,0.10096587792471727
1418,1514327400.0,235.5171144,237.25157940000003,4.0,0.10407957757101217
186,1485059400.0,232.274747,232.7354624,4.0,0.09626779407352565
51,1506573000.0,223.63931479999997,226.46139529999996,4.0,0.11009824912581631
529,1488313800.0,241.29447270000003,243.31520999999998,4.0,0.07566681460512828
687,1501648200.0,229.90733989999998,231.90822220000004,4.0,0.12285885936913987
1578,1489620600.0,240.08994469999996,242.5214399,4.0,0.12445973924634995
26,1511911800.0,232.3319813,234.4730475,4.0,0.04815782883691592
1202,1527321600.0000002,231.72315669999998,232.65698190000003,4.0,0.0455971121007769
1428,1486553400.0,235.4867078,237.54918409999996,4.0,0.0707899102939978
785,1527627600.0,230.9307533,232.4872691,4.0,0.06407214423247404
1702,1503754200.0,228.705343,231.9938587,4.0,0.06612146695462376
1373,1506612600.0,231.24769969999997,233.3090506,4.0,0.08294194604526602
1288,1509276600.0,233.49486820000004,235.08909919999996,4.0,0.11077224931503707
680,1497504600.0,226.5344563,229.6124604,4.0,0.08412374242477479
794,1489073400.0,240.53039410000002,243.69540219999996,4.0,0.09623062316417248
1624,1487806199.9999998,239.4863461,242.1062267,4.0,0.06996820582373073
546,1485826200.0,233.51876570000002,235.386422,4.0,0.06919140007304211
1584,1511749800.0,226.37092100000004,228.3473067,4.0,0.05693584852985346
287,1484188200.0,230.77935370000003,231.62073569999998,4.0,0.07772121971931045
428,1509165000.0,232.35602739999996,234.3182405,4.0,0.07996518947430462
1625,1513402200.0,227.5837909,228.05717119999997,4.0,0.06654414444293162
1764,1484530200.0,232.08074670000002,233.2982195,4.0,0.05896676917567309
542,1511825400.0,232.50324910000003,234.7891235,4.0,0.05670893587849782
903,1508153400.0,233.4297211,234.24237889999998,4.0,0.11066146108217306
142,1486917000.0,238.5398863,241.5049492,4.0,0.04923816582660532
1765,1509334200.0,232.28191440000003,234.8122069,4.0,0.08864370555647852
101,1488558600.0,238.2749165,239.594453,4.0,0.12193588225527564
684,1485145800.0,228.87611390000004,231.5773934,4.0,0.08297347292852793
27,1510493400.0,233.18335119999998,234.7605939,4.0,0.07961844817501172
1658,1510569000.0,232.52919329999997,234.1233987,4.0,0.058411870909117404
550,1513636200.0,234.7874624,237.0162222,4.0,0.10195191505244583
648,1514115000.0,235.2036627,236.9640129,4.0,0.09750862608287092
895,1500514200.0,229.1366618,230.39095359999996,4.0,0.09509612523657021
770,1506389399.9999998,230.67046859999996,231.9797268,4.0,0.05127530711263969
1006,1484278200.0,230.3171389,230.88798739999996,4.0,0.09864241820930252
1564,1513683000.0,233.7461009,235.48963820000003,4.0,0.05890070464004744
1693,1509733800.0,232.4740681,233.4998322,4.0,0.057048135237423414
1009,1486024200.0,234.7698954,237.8112259,4.0,0.048455133287737984
823,1527825600.0,231.8452719,232.8237476,4.0,0.04587594378823185
1439,1513355400.0,234.1803106,236.5887251,4.0,0.09057864676385603
893,1485135000.0,232.153162,233.40294910000003,4.0,0.07558935066803502
1796,1486643400.0,233.4560205,235.68303850000004,4.0,0.09401801712500074
647,1502847000.0000002,229.6314935,230.9450862,4.0,0.07051210792078483
20,1506148200.0,232.2004631,234.1824109,4.0,0.12806463703501156
1797,1514370600.0000002,234.6230199,235.57195960000004,4.0,0.06021473215360514
1011,1511501400.0,232.45964729999997,234.92368540000004,4.0,0.0631506683396128
1799,1489437000.0,240.0525244,243.1333625,4.0,0.11312610894630885
1800,1489188600.0000002,238.9361566,241.7379289,4.0,0.11857849032771994
160,1486110600.0,232.3094174,235.1880401,4.0,0.07589135678027777
697,1489433400.0,240.8005874,243.7877694,4.0,0.10634273226585142
1200,1486459800.0,232.25769999999997,233.8948046,4.0,0.11654414830603739
771,1488551400.0,235.737685,239.1752771,4.0,0.12691289741808723
1189,1486657799.9999998,237.5476514,240.27970789999998,4.0,0.05017651154550616
432,1488385800.0,235.5860795,238.77182789999998,4.0,0.12458626533208346
216,1486510200.0,236.565961,239.6902029,4.0,0.04960509467481075
1629,1511047800.0,233.3677021,235.76281050000003,4.0,0.09681969374482025
1297,1507339800.0,231.1977901,233.2331223,4.0,0.06916840141540073
218,1501219800.0,228.7929251,230.73138860000003,4.0,0.07967402373900095
1434,1512343800.0,233.5998167,236.0342255,4.0,0.08662467881596772
1367,1513348200.0,235.19237619999998,236.9604458,4.0,0.10882500600713406
516,1496035800.0,226.41917529999998,229.2785494,4.0,0.10838894372677993
1695,1486196999.9999998,235.42252230000003,237.83444299999996,4.0,0.05536692453680621
1191,1511191800.0,233.4264773,236.30887659999996,4.0,0.10952217888032134
1787,1484965800.0,229.3200732,231.9893046,4.0,0.0691966357218545
1694,1508038200.0,230.9749588,233.1875174,4.0,0.056100696898370814
772,1486549800.0,233.18621949999996,234.7240576,4.0,0.10825225224154675
1436,1486816200.0,235.8879243,239.8104861,4.0,0.059031711531184826
1003,1486654200.0,235.3668185,238.6840933,4.0,0.06140587607137776
517,1507199400.0,231.61384069999997,232.9766744,4.0,0.07142781181013552
277,1511591400.0,233.36884709999998,234.8845901,4.0,0.06901016349058457
1220,1511361000.0,233.05130789999998,235.6047732,4.0,0.08549348869919896
1708,1506832200.0,227.1012383,234.3953436,4.0,0.11641546310750808
1586,1511649000.0,231.94261309999996,234.7877456,4.0,0.05546289696738589
813,1513344600.0,235.84894010000002,237.0143032,4.0,0.11765006954753136
1255,1510817400.0,232.8844765,234.5702453,4.0,0.06780613377042329
1254,1513981800.0,235.2664475,237.1943384,4.0,0.10547402079442102
670,1481869800.0,231.4415239,233.4069886,4.0,0.045652485769102434
942,1513290600.0,235.39298900000003,237.45468729999996,4.0,0.12406031977817497
146,1485941400.0,234.36110119999998,235.70657809999997,4.0,0.07451763036086345
569,1512430199.9999998,234.4810294,236.6071674,4.0,0.10732043462450326
653,1506490200.0,230.2429989,232.42339760000002,4.0,0.052756868026336376
1399,1509625800.0,232.9634296,235.0901736,4.0,0.09817352053635922
1248,1483327800.0,228.533517,230.4047719,4.0,0.04866311343347634
298,1506655800.0000002,231.152521,232.1653585,4.0,0.05789339022461554
811,1489264200.0,240.839969,244.2540893,4.0,0.09812560076039728
809,1484451000.0,228.8782139,230.927169,4.0,0.07131177593998277
565,1486279800.0,237.4889877,239.6179461,4.0,0.04602719568036633
342,1508041800.0,225.3069244,231.5637234,4.0,0.05511556820361196
1619,1512682200.0,234.89833220000003,236.91254549999996,4.0,0.11517497621393646
1249,1499315400.0,228.6854994,230.9180181,4.0,0.12551709004794484
584,1511199000.0,233.9085223,236.46610460000002,4.0,0.11802730120175473
89,1512207000.0,233.6868616,235.37540949999996,4.0,0.07422980929665055
340,1513809000.0,234.19004709999996,236.3425575,4.0,0.07882727020032673
1276,1506356999.9999998,230.6731362,232.90755589999998,4.0,0.07026461804958531
656,1485052200.0,231.4575648,234.35930190000002,4.0,0.04523248278920788
926,1485844200.0,231.4353558,232.5960191,4.0,0.11714203737269008
1719,1502253000.0,229.9967711,232.4536408,4.0,0.12621392818929925
927,1511105400.0,233.3425747,236.37338779999996,4.0,0.11202062250588314
418,1487770200.0,239.7412436,242.45749340000003,4.0,0.06634200926166615
45,1488709800.0,237.8870247,239.4852854,4.0,0.12814327941711742
816,1509557400.0,232.770772,234.5633793,4.0,0.08441593627366455
821,1510705800.0,226.82948630000004,227.7545949,4.0,0.054820448989783895
46,1488817800.0,238.6278152,240.8877669,4.0,0.11428236924290126
1269,1482809400.0,228.2592335,229.440014,4.0,0.0749312953394558
1268,1507350600.0,229.8400157,232.9927342,4.0,0.05154876447248294
402,1512649800.0,234.16353529999998,235.8474632,4.0,0.0830752615714737
575,1508499000.0,231.3522446,233.26769399999998,4.0,0.055613201505084184
817,1503282600.0,224.4893867,230.7538083,4.0,0.05452419499064499
339,1487788200.0,240.57156090000004,242.35928499999997,4.0,0.0686114559575565
1720,1512678600.0,234.61388519999997,236.7455341,4.0,0.10818744052603951
563,1506058200.0,225.90356810000003,233.6481178,4.0,0.11588141272517495
562,1486477800.0,235.46133690000002,239.2706214,4.0,0.05214347956539985
197,1528131600.0,231.6248361,231.0569174,4.0,0.08422070459597344
830,1513891800.0,235.5364606,237.7118452,4.0,0.1222545657389044
800,1498793400.0,227.9510599,229.4179996,4.0,0.08416906023892179
553,1488382200.0,239.7392163,241.1872242,4.0,0.09754278620930122
1233,1512541800.0,233.5067162,234.42114319999996,4.0,0.05041973086274354
1597,1511080200.0,232.8342462,234.731001,4.0,0.06723200623597309
958,1509186600.0,232.8043216,234.23205460000003,4.0,0.08322790322060296
1377,1484620200.0,231.4467167,232.9982685,4.0,0.059235556048502336
1621,1499574600.0,228.30878640000003,231.127179,4.0,0.11715718176563915
1623,1527573600.0,231.5918715,233.0701557,4.0,0.04535848080119994
426,1486841400.0,238.78591170000004,241.79264510000002,4.0,0.04556666032754673
208,1489429800.0,239.2162798,242.5180831,4.0,0.12007548918873052
1229,1514071799.9999998,233.88114750000003,235.59904790000002,4.0,0.05770464259248689
1756,1510245000.0,232.7722157,234.4860797,4.0,0.07265084105865531
291,1489681800.0000002,240.99984840000002,243.0350569,4.0,0.12058472718711628
1414,1489516200.0,240.33623140000003,243.1167533,4.0,0.11515892021321683
1591,1511580600.0000002,232.76347670000004,236.2407516,4.0,0.09729331162789091
392,1527465600.0,230.6976681,232.079885,4.0,0.07285582044245752
1749,1484973000.0,229.97416519999996,231.9282603,4.0,0.0790983652387319
425,1488353400.0,236.26980979999996,238.6401415,4.0,0.12415344799537159
1235,1507141800.0,231.78320949999997,231.47361889999996,4.0,0.05409063039562031
1603,1512293400.0,234.5160375,237.17011240000002,4.0,0.12460703220220835
1602,1486121400.0,236.8490435,238.45766500000002,4.0,0.052725914468730074
1281,1501597800.0,227.4916709,230.4294564,4.0,0.04564935503067394
806,1509971400.0000002,231.82633929999997,233.6773582,4.0,0.0502472273618019
33,1511512200.0,231.871008,234.28259870000002,4.0,0.045709416296227746
951,1485217800.0000002,233.01337760000004,235.24325050000002,4.0,0.04784131152897894
560,1510122600.0,231.9556376,233.55196009999997,4.0,0.04739742152526534
910,1489055400.0,238.9329841,240.5805595,4.0,0.1270324954496124
1742,1511868600.0,234.34753459999996,235.5933625,4.0,0.09092676820818679
953,1510327799.9999998,234.16221240000002,235.55466259999997,4.0,0.11268077518175335
202,1486891800.0000002,234.02091760000002,235.6923695,4.0,0.1073183014927744
1240,1512588600.0,234.6364968,237.4066853,4.0,0.12726508547946822
954,1512171000.0000002,233.8110463,236.38776369999997,4.0,0.09966622042681964
398,1500957000.0,228.278425,230.1611844,4.0,0.06253546205326804
586,1486272600.0,231.83038139999996,233.3528249,4.0,0.11842797100048039
1236,1484360999.9999998,229.2692519,230.51281990000004,4.0,0.091146353108884
345,1487637000.0,238.517469,240.5194186,4.0,0.07862962485641058
892,1500179400.0,228.08955809999998,230.39541780000002,4.0,0.07859877499512576
1633,1507462200.0,224.0123408,226.4677893,4.0,0.11486484623385784
923,1488900600.0,239.635249,242.6001784,4.0,0.1001806261611364
19,1510353000.0,233.3224011,234.55079609999999,4.0,0.07897371775660775
855,1511346599.9999998,233.86523179999998,236.265181,4.0,0.10981141353966727
480,1511796600.0,233.5466528,235.7600603,4.0,0.08728541470613202
1483,1501813800.0,228.9300487,230.46135339999998,4.0,0.06598058149074752
235,1489087800.0,241.0652379,243.36675020000004,4.0,0.09817605687559054
8,1512300600.0000002,234.67218359999998,236.15637399999997,4.0,0.10061533800325358
1484,1510248600.0,232.1816851,233.9118029,4.0,0.054806271443077204
739,1512214200.0,235.0495739,236.6450887,4.0,0.11798079237372831
1486,1514100600.0,236.1004037,237.7924221,4.0,0.12662994100362177
856,1509042600.0,232.9879326,233.01303590000003,4.0,0.0666490984458796
260,1510313400.0,234.0307859,235.32422220000004,4.0,0.1057539364644583
375,1481859000.0,227.8975744,229.77053859999998,4.0,0.06605676301283242
163,1486297800.0,234.60597800000002,236.57168389999998,4.0,0.07236209660617506
368,1487802600.0,240.9517225,243.51495459999998,4.0,0.060011760776447556
472,1510295399.9999998,232.2454121,233.7104749,4.0,0.05113093370094803
623,1499599800.0,229.07033299999998,230.7810327,4.0,0.12392092544258651
481,1489177800.0,239.7611385,242.6397075,4.0,0.10883312884367773
1123,1527789600.0,231.958642,232.5227922,4.0,0.04764953727833363
452,1508387400.0,232.7129142,234.9212855,4.0,0.11205048082276213
325,1503372600.0000002,227.04516759999998,233.126411,4.0,0.10905384043862541
877,1489170600.0,240.3745151,242.94160619999997,4.0,0.10505965833993292
1849,1488288600.0,236.4811102,239.22225129999998,4.0,0.1142465635867182
1315,1512257400.0,233.6566289,235.99966520000004,4.0,0.08745513966830964
324,1508308200.0,233.1355662,234.20973810000004,4.0,0.1022296415787156
1850,1493865000.0,225.9844642,227.21905479999998,4.0,0.11398984966941475
1535,1488544200.0,238.8507357,241.1571579,4.0,0.10182073108594054
1316,1509939000.0000002,227.2882712,227.6163988,4.0,0.04763698936439269
1059,1488997800.0,239.24916979999998,241.17731090000004,4.0,0.11754562286915411
1852,1481851800.0,234.74480909999997,236.0477158,4.0,0.05156511667126435
1130,1484541000.0,229.18422330000004,231.3900688,4.0,0.0657544931394921
487,1509211799.9999998,231.8429635,233.36473389999998,4.0,0.05374144883396021
1804,1527660000.0,231.4183022,232.4468012,4.0,0.056038356942719345
232,1483158600.0,228.19309319999996,230.11614070000002,4.0,0.047759402754782875
1128,1489606200.0,242.1316657,245.4993347,4.0,0.0977993302284692
